q,NormalSparsity
0.0888,0.24516423671368853
0.0889,0.2452504418287053
0.0890,0.24533660805509006
0.0891,0.245422735466525
0.0892,0.24550882413647274
0.0893,0.24559487413817743
0.0894,0.24568088554466505
0.0895,0.2457668584287449
0.0896,0.24585279286300973
0.0897,0.2459386889198377
0.0898,0.24602454667139212
0.0899,0.24611036618962343
0.0900,0.24619614754626884
0.0901,0.24628189081285462
0.0902,0.24636759606069553
0.0903,0.24645326336089668
0.0904,0.24653889278435415
0.0905,0.2466244844017557
0.0906,0.2467100382835814
0.0907,0.24679555450010518
0.0908,0.24688103312139503
0.0909,0.24696647421731402
0.0910,0.24705187785752108
0.0911,0.24713724411147223
0.0912,0.24722257304842055
0.0913,0.24730786473741775
0.0914,0.24739311924731497
0.0915,0.24747833664676308
0.0916,0.24756351700421372
0.0917,0.24764866038792022
0.0918,0.24773376686593845
0.0919,0.2478188365061273
0.0920,0.24790386937614978
0.0921,0.24798886554347357
0.0922,0.24807382507537162
